10 Υπουργείο Εσωτερικών 2.785.671.000 212.000.000 2.997.671.000
10 Υπουργείο Εξωτερικών 267.109.000 11.000.000 278.109.000
10 Υπουργείο Εθνικής Άμυνας 3.383.000.000 14.000.000 3.397.000.000
10 Υπουργείο Υγείας 3.798.660.000 60.000.000 3.858.660.000
10 Υπουργείο Δικαιοσύνης 509.754.000 23.000.000 532.754.000
10 Υπουργείο Παιδείας και Θρησκευμάτων 4.953.000.000 510.000.000 5.463.000.000
10 Υπουργείο Πολιτισμού και Αθλητισμού 300.200.000 35.000.000 335.200.000
10 Υπουργείο Οικονομικών 632.762.383.000 26.000.000 632.788.383.000
10 Υπουργείο Αγροτικής Ανάπτυξης και Τροφίμων 269.473.000 802.000.000 1.071.473.000
10 Υπουργείο Περιβάλλοντος και Ενέργειας 90.805.000 570.000.000 660.805.000
10 Υπουργείο Εργασίας και Κοινωνικών Υποθέσεων 19.471.800.000 420.000.000 19.891.800.000
1034 Υπουργείο Κοινωνικής Συνοχής και Οικογένειας 0 0 0
10 Υπουργείο Ανάπτυξης και Επενδύσεων 158.846.000 2.261.000.000 2.419.846.000
10 Υπουργείο Υποδομών και Μεταφορών 533.867.000 1.467.000.000 2.000.867.000
10 Υπουργείο Ναυτιλίας και Νησιωτικής Πολιτικής 266.800.000 140.000.000 406.800.000
10 Υπουργείο Τουρισμού 36.680.000 33.000.000 69.680.000
10 Υπουργείο Προστασίας του Πολίτη 2.365.481.000 105.000.000 2.470.481.000
10 Υπουργείο Ψηφιακής Διακυβέρνησης 132.279.000 60.000.000 192.279.000
1000 Υπουργείο Μετανάστευσης και Ασύλου 0 0 0
1059 Υπουργείο Κλιματικής Κρίσης και Πολιτικής Προστασίας 0 0 0
10 Υπουργείο Εσωτερικών 2.785.671.000 212.000.000 2.997.671.000
10 Υπουργείο Εξωτερικών 267.109.000 11.000.000 278.109.000
10 Υπουργείο Εθνικής Άμυνας 3.383.000.000 14.000.000 3.397.000.000
10 Υπουργείο Υγείας 3.798.660.000 60.000.000 3.858.660.000
10 Υπουργείο Δικαιοσύνης 509.754.000 23.000.000 532.754.000
10 Υπουργείο Παιδείας και Θρησκευμάτων 4.953.000.000 510.000.000 5.463.000.000
10 Υπουργείο Πολιτισμού και Αθλητισμού 300.200.000 35.000.000 335.200.000
10 Υπουργείο Οικονομικών 632.762.383.000 26.000.000 632.788.383.000
10 Υπουργείο Αγροτικής Ανάπτυξης και Τροφίμων 269.473.000 802.000.000 1.071.473.000
10 Υπουργείο Περιβάλλοντος και Ενέργειας 90.805.000 570.000.000 660.805.000
10 Υπουργείο Εργασίας και Κοινωνικών Υποθέσεων 19.471.800.000 420.000.000 19.891.800.000
1034 Υπουργείο Κοινωνικής Συνοχής και Οικογένειας 0 0 0
10 Υπουργείο Ανάπτυξης και Επενδύσεων 158.846.000 2.261.000.000 2.419.846.000
10 Υπουργείο Υποδομών και Μεταφορών 533.867.000 1.467.000.000 2.000.867.000
10 Υπουργείο Ναυτιλίας και Νησιωτικής Πολιτικής 266.800.000 140.000.000 406.800.000
10 Υπουργείο Τουρισμού 36.680.000 33.000.000 69.680.000
10 Υπουργείο Προστασίας του Πολίτη 2.365.481.000 105.000.000 2.470.481.000
10 Υπουργείο Ψηφιακής Διακυβέρνησης 132.279.000 60.000.000 192.279.000
1000 Υπουργείο Μετανάστευσης και Ασύλου 0 0 0
1059 Υπουργείο Κλιματικής Κρίσης και Πολιτικής Προστασίας 0 0 0
10 Υπουργείο Εσωτερικών 2.785.671.000 212.000.000 2.997.671.000
10 Υπουργείο Εξωτερικών 267.109.000 11.000.000 278.109.000
10 Υπουργείο Εθνικής Άμυνας 3.383.000.000 14.000.000 3.397.000.000
10 Υπουργείο Υγείας 3.798.660.000 60.000.000 3.858.660.000
10 Υπουργείο Δικαιοσύνης 509.754.000 23.000.000 532.754.000
10 Υπουργείο Παιδείας και Θρησκευμάτων 4.953.000.000 510.000.000 5.463.000.000
10 Υπουργείο Πολιτισμού και Αθλητισμού 300.200.000 35.000.000 335.200.000
10 Υπουργείο Οικονομικών 632.762.383.000 26.000.000 632.788.383.000
10 Υπουργείο Αγροτικής Ανάπτυξης και Τροφίμων 269.473.000 802.000.000 1.071.473.000
10 Υπουργείο Περιβάλλοντος και Ενέργειας 90.805.000 570.000.000 660.805.000
10 Υπουργείο Εργασίας και Κοινωνικών Υποθέσεων 19.471.800.000 420.000.000 19.891.800.000
1034 Υπουργείο Κοινωνικής Συνοχής και Οικογένειας 0 0 0
10 Υπουργείο Ανάπτυξης και Επενδύσεων 158.846.000 2.261.000.000 2.419.846.000
10 Υπουργείο Υποδομών και Μεταφορών 533.867.000 1.467.000.000 2.000.867.000
10 Υπουργείο Ναυτιλίας και Νησιωτικής Πολιτικής 266.800.000 140.000.000 406.800.000
10 Υπουργείο Τουρισμού 36.680.000 33.000.000 69.680.000
10 Υπουργείο Προστασίας του Πολίτη 2.365.481.000 105.000.000 2.470.481.000
10 Υπουργείο Ψηφιακής Διακυβέρνησης 132.279.000 60.000.000 192.279.000
1000 Υπουργείο Μετανάστευσης και Ασύλου 0 0 0
1059 Υπουργείο Κλιματικής Κρίσης και Πολιτικής Προστασίας 0 0 0
10 Υπουργείο Εσωτερικών 2.785.671.000 212.000.000 2.997.671.000
10 Υπουργείο Εξωτερικών 267.109.000 11.000.000 278.109.000
10 Υπουργείο Εθνικής Άμυνας 3.383.000.000 14.000.000 3.397.000.000
10 Υπουργείο Υγείας 3.798.660.000 60.000.000 3.858.660.000
10 Υπουργείο Δικαιοσύνης 509.754.000 23.000.000 532.754.000
10 Υπουργείο Παιδείας και Θρησκευμάτων 4.953.000.000 510.000.000 5.463.000.000
10 Υπουργείο Πολιτισμού και Αθλητισμού 300.200.000 35.000.000 335.200.000
10 Υπουργείο Οικονομικών 632.762.383.000 26.000.000 632.788.383.000
10 Υπουργείο Αγροτικής Ανάπτυξης και Τροφίμων 269.473.000 802.000.000 1.071.473.000
10 Υπουργείο Περιβάλλοντος και Ενέργειας 90.805.000 570.000.000 660.805.000
10 Υπουργείο Εργασίας και Κοινωνικών Υποθέσεων 19.471.800.000 420.000.000 19.891.800.000
1034 Υπουργείο Κοινωνικής Συνοχής και Οικογένειας 0 0 0
10 Υπουργείο Ανάπτυξης και Επενδύσεων 158.846.000 2.261.000.000 2.419.846.000
10 Υπουργείο Υποδομών και Μεταφορών 533.867.000 1.467.000.000 2.000.867.000
10 Υπουργείο Ναυτιλίας και Νησιωτικής Πολιτικής 266.800.000 140.000.000 406.800.000
10 Υπουργείο Τουρισμού 36.680.000 33.000.000 69.680.000
10 Υπουργείο Προστασίας του Πολίτη 2.365.481.000 105.000.000 2.470.481.000
10 Υπουργείο Ψηφιακής Διακυβέρνησης 132.279.000 60.000.000 192.279.000
1000 Υπουργείο Μετανάστευσης και Ασύλου 0 0 0
1059 Υπουργείο Κλιματικής Κρίσης και Πολιτικής Προστασίας 0 0 0
10 Υπουργείο Εσωτερικών 2.785.671.000 212.000.000 2.997.671.000
10 Υπουργείο Εξωτερικών 267.109.000 11.000.000 278.109.000
10 Υπουργείο Εθνικής Άμυνας 3.383.000.000 14.000.000 3.397.000.000
10 Υπουργείο Υγείας 3.798.660.000 60.000.000 3.858.660.000
10 Υπουργείο Δικαιοσύνης 509.754.000 23.000.000 532.754.000
10 Υπουργείο Παιδείας και Θρησκευμάτων 4.953.000.000 510.000.000 5.463.000.000
10 Υπουργείο Πολιτισμού και Αθλητισμού 300.200.000 35.000.000 335.200.000
10 Υπουργείο Οικονομικών 632.762.383.000 26.000.000 632.788.383.000
10 Υπουργείο Αγροτικής Ανάπτυξης και Τροφίμων 269.473.000 802.000.000 1.071.473.000
10 Υπουργείο Περιβάλλοντος και Ενέργειας 90.805.000 570.000.000 660.805.000
